PC,term,estimate,std.error,statistic,p.value
similarity_lex_functional_word_they,(Intercept),5.476105457949954e-5,8.627064621840867e-6,6.347588314206284,2.299850055644285e-8
similarity_lex_functional_word_they,time,-2.3816581390129293e-9,4.687175996076611e-10,-5.081221914872603,3.305000340400612e-6
similarity_lex_functional_word_they,POST,1.2251903360626355e-8,5.034031468776712e-9,2.433815409501922,0.017655153934618296
similarity_lex_functional_word_while,(Intercept),2.75421027464512e-5,4.002253617074535e-6,6.881648536452126,2.628458123422813e-9
similarity_lex_functional_word_while,time,-1.2949954089581106e-9,2.174466971844665e-10,-5.955461387668388,1.1059720175892663e-7
similarity_lex_functional_word_while,POST,6.2627931583231325e-9,2.3353795917294873e-9,2.681702443792087,0.009244472732928357
similarity_lex_functional_word_everybody,ONSET,5.790058051687964e-8,2.791499877651846e-8,2.074174567601431,0.04196776538983742
similarity_lex_functional_word_everybody,POST,-3.0606729974805244e-10,1.2785816817323433e-10,-2.3938032596663166,0.0195249764199618
similarity_lex_functional_word_many,(Intercept),1.1722709011750973e-5,5.456283027702261e-6,2.1484789099526638,0.035349455460549115
similarity_lex_functional_word_over,(Intercept),2.6367178033741046e-5,5.3649489690871344e-6,4.91471180539999,6.17860949364496e-6
similarity_lex_functional_word_over,time,-1.1715807549945869e-9,2.91483385489181e-10,-4.0193740477810955,1.5225394595527094e-4
similarity_lex_functional_word_this,time,4.332013278022621e-9,1.6077046964508645e-9,2.694532949730062,0.008930426768754489
similarity_lex_functional_word_this,ONSET,-1.2100131751527968e-5,3.7698153699926786e-6,-3.209741211159492,0.0020525495268229397
similarity_lex_functional_word_who,(Intercept),6.437834793996322e-5,9.475336413805553e-6,6.794307360545431,3.754537730192199e-9
similarity_lex_functional_word_who,time,-2.8299620138498616e-9,5.148051085777441e-10,-5.497152158548346,6.70506997514487e-7
similarity_lex_functional_word_anyone,(Intercept),1.1040119921262602e-5,2.578904143286932e-6,4.280934578356007,6.159058471974301e-5
similarity_lex_functional_word_anyone,time,-5.068631849807888e-10,1.401146059112016e-10,-3.617489994597823,5.767326333120453e-4
similarity_lex_functional_word_anyone,POST,3.0282389168426814e-9,1.5048321974311196e-9,2.012343251302139,0.048267737188213734
similarity_lex_functional_word_me,(Intercept),-6.533488427280165e-6,2.2110892435242816e-6,-2.9548732356303993,0.00433265465949465
similarity_lex_functional_word_me,time,4.219090177947212e-10,1.201308310730928e-10,3.512079405644114,8.074390487100077e-4
similarity_lex_functional_word_own,(Intercept),8.68089222135216e-6,2.4803257237425985e-6,3.499900089030823,8.391446948765921e-4
similarity_lex_functional_word_own,time,-4.0802605230470956e-10,1.34758735495561e-10,-3.027826365424378,0.0035119472310489335
similarity_lex_functional_word_whoever,(Intercept),2.768470646910044e-7,1.2606849916896362e-7,2.19600508069791,0.031610893480947824
similarity_lex_functional_word_whoever,time,-1.4002800473647276e-11,6.849435689518244e-12,-2.0443728663772833,0.044909474066520405
similarity_lex_functional_word_anything,(Intercept),3.104307221301029e-6,1.0426771034110103e-6,2.9772469455266726,0.0040637533226900845
similarity_lex_functional_word_anything,time,-1.5588389856278282e-10,5.6649756377087744e-11,-2.75171348531749,0.007645976859440811
similarity_lex_functional_word_past,(Intercept),1.2163228973318672e-5,2.94512052127581e-6,4.129959669035761,1.0420564061493716e-4
similarity_lex_functional_word_past,time,-5.781153282490594e-10,1.6001153136060562e-10,-3.6129604118731016,5.851992934681442e-4
similarity_lex_functional_word_though,(Intercept),1.6268429325257567e-6,7.388018452723728e-7,2.2020017179653784,0.031164728097036618
similarity_lex_functional_word_though,ONSET,1.9493193905436231e-07,9.412174743516881e-8,2.071061623549135,0.04226703721444046
similarity_lex_functional_word_whom,(Intercept),1.7481432840881786e-6,4.7013167682802657e-7,3.7184120327370467,4.1573918707971553e-4
similarity_lex_functional_word_whom,time,-8.754014821069479e-11,2.5542754195266065e-11,-3.427200823430346,0.001054363017744828
similarity_lex_functional_word_whom,POST,5.51620773289458e-10,2.74329422504783e-10,2.010796976324478,0.04843518359099065
similarity_lex_functional_word_are,ONSET,-1.7620251872828703e-5,4.68413288157644e-6,-3.7616891574815075,3.607520318527158e-4
similarity_lex_functional_word_few,(Intercept),4.890650458697177e-6,1.7360820721135962e-6,2.817061783688052,0.006386741348312219
similarity_lex_functional_word_few,time,-2.0797762196640597e-10,9.432318606990366e-11,-2.2049469555902417,0.030947625735169033
similarity_lex_functional_word_most,(Intercept),2.595533132148743e-5,4.787095287830869e-6,5.421937471657959,8.975103891791683e-7
similarity_lex_functional_word_most,time,-1.2209237837102322e-9,2.600879801832808e-10,-4.694272233764368,1.3963477773555112e-5
similarity_lex_functional_word_through,(Intercept),3.0885474221134475e-5,6.712247915855816e-6,4.601360767407912,1.959654463614037e-5
similarity_lex_functional_word_through,time,-1.3572899024738757e-9,3.6468357071609947e-10,-3.7218290360837365,4.1112171047761947e-4
similarity_lex_functional_word_whose,(Intercept),1.8249357196357852e-6,8.467553530995197e-7,2.1552101359095857,0.03479752312645152
similarity_lex_functional_word_around,(Intercept),8.52976645840916e-5,1.0695984289691968e-5,7.974737272781472,2.9382096581573235e-11
similarity_lex_functional_word_around,time,-4.28942293946228e-9,5.811242063741375e-10,-7.381249812713321,3.387228542785483e-10
similarity_lex_functional_word_around,POST,1.411677387632741e-8,6.2412794923937095e-9,2.2618397226933387,0.0270068496919653
similarity_lex_functional_word_following,(Intercept),9.282717092232579e-6,2.6906784115808512e-6,3.44995412765761,9.819413450661708e-4
similarity_lex_functional_word_following,time,-3.850192034993721e-10,1.4618742082903502e-10,-2.633736892790857,0.010509797975989712
similarity_lex_functional_word_following,POST,3.6920101629632495e-9,1.5700542872908121e-9,2.3515175193935187,0.021691492220573615
similarity_lex_functional_word_will,(Intercept),2.7927576966815446e-4,3.2115677639378265e-5,8.695932647104533,1.5110258991959095e-12
similarity_lex_functional_word_will,time,-1.2019741432833917e-8,1.7448789353905086e-9,-6.888581889003013,2.5550371920457426e-9
similarity_lex_functional_word_will,POST,6.576669554441114e-8,1.8740016328198185e-8,3.5094257332877405,8.142487884154292e-4
similarity_lex_functional_word_as,(Intercept),1.139755968949445e-4,1.664178157284381e-5,6.848761738402502,3.006352323528209e-9
similarity_lex_functional_word_as,time,-4.743512222055305e-9,9.041656987558195e-10,-5.246286414738617,1.7640373660019302e-6
similarity_lex_functional_word_for,(Intercept),4.474138722279029e-4,3.554789931124975e-5,12.58622537186919,3.341105099203178e-19
similarity_lex_functional_word_for,time,-2.05353244347499e-8,1.931355190510726e-9,-10.632598568945548,6.072172951518943e-16
similarity_lex_functional_word_plus,(Intercept),1.9915647964096746e-6,9.264218664954843e-7,2.1497385461587464,0.03524559312191997
similarity_lex_functional_word_plus,POST,1.6833881552611013e-9,5.405821138159026e-10,3.1140285855524734,0.0027292331677155348
similarity_lex_functional_word_to,(Intercept),4.2876250416326296e-4,5.0473350759802005e-5,8.494829404207856,3.4515407677387163e-12
similarity_lex_functional_word_to,time,-1.4625553900124406e-8,2.742270847536755e-9,-5.333373219958127,1.2630390605886132e-6
similarity_lex_functional_word_to,ONSET,-2.1752171731743393e-5,6.430195055440556e-6,-3.3828167799262934,0.0012104158476760908
similarity_lex_functional_word_to,POST,1.0542899899991055e-7,2.9452014931729005e-8,3.5796871366627836,6.511203084646222e-4
similarity_lex_functional_word_with,(Intercept),2.825365642583683e-4,3.08719315838845e-5,9.151891370666796,2.338678643356879e-13
similarity_lex_functional_word_with,time,-1.2936318411085443e-8,1.6773048889209072e-9,-7.712562275668327,8.657043368271117e-11
similarity_lex_functional_word_at,(Intercept),5.892656216691514e-4,7.155497313532026e-5,8.23514559295228,1.004859393864275e-11
similarity_lex_functional_word_at,time,-2.820916590162838e-8,3.8876578208384075e-9,-7.256082505621554,5.666370879405541e-10
similarity_lex_functional_word_at,POST,1.1924621950588107e-7,4.1753481896813684e-8,2.8559586910757986,0.005730852222237517
similarity_lex_functional_word_from,ONSET,-1.884665355337862e-5,5.14647464742355e-6,-3.6620511795999446,4.994293272326927e-4
similarity_lex_functional_word_my,(Intercept),2.0364057776807407e-5,9.664191202402216e-6,2.1071662749952154,0.038907115162665026
similarity_lex_functional_word_regarding,time,2.350854119744086e-10,1.1012849750270409e-10,2.134646502088493,0.03650768342195592
similarity_lex_functional_word_regarding,ONSET,-5.77115597312871e-7,2.582340547218664e-7,-2.2348547248520694,0.028817163808943023
similarity_lex_functional_word_be,(Intercept),1.7181408525429427e-4,1.9639188868841898e-5,8.748532660983873,1.21775463881204e-12
similarity_lex_functional_word_be,time,-7.401635487614453e-9,1.0670180262172226e-9,-6.936748307668829,2.0983566550840038e-9
similarity_lex_functional_word_be,POST,3.1860687426223173e-8,1.1459783729532734e-8,2.7802171644928833,0.007071064428278029
similarity_lex_functional_word_have,(Intercept),4.9666899952152326e-5,1.662653974109961e-5,2.9872060407962895,0.003949113336063891
similarity_lex_functional_word_near,(Intercept),6.546076614199819e-5,9.858439368549379e-6,6.640073919897772,7.03593724694001e-9
similarity_lex_functional_word_near,time,-3.3079476316730587e-9,5.356194997085958e-10,-6.175928310064795,4.5864317250133427e-8
similarity_lex_functional_word_near,POST,1.3392433075803166e-8,5.752558510882593e-9,2.3280828957180684,0.02298217199183464
similarity_lex_functional_word_same,(Intercept),2.84989393228264e-6,1.377355398719596e-6,2.0691057187795767,0.04245601687952751
similarity_lex_functional_word_same,POST,1.9800269064434314e-9,8.037091090392714e-10,2.4636113790103655,0.01636875644034932
similarity_lex_functional_word_he,(Intercept),2.0988512428869402e-4,2.4318571821787745e-5,8.63065174331708,1.9753706352405346e-12
similarity_lex_functional_word_he,time,-1.0079474504849055e-8,1.32125388064644e-9,-7.628718940766739,1.2229217393746406e-10
similarity_lex_functional_word_he,ONSET,8.992945858614772e-6,3.0981331322344925e-6,2.902698326630242,0.00502507158776001
similarity_lex_functional_word_need,(Intercept),-7.570746825547682e-6,3.6950943172286354e-6,-2.0488642983342933,0.04445504874630491
similarity_lex_functional_word_need,time,5.441238699430086e-10,2.0075840562392193e-10,2.710341657934406,0.008556896531064635
similarity_lex_functional_word_several,(Intercept),1.554751836122199e-5,2.949216618181239e-6,5.271745135767625,1.6002125951265973e-6
similarity_lex_functional_word_several,time,-7.334354329960102e-10,1.6023407666349025e-10,-4.57727499835324,2.1385797546203405e-5
similarity_lex_functional_word_under,(Intercept),1.750998675179505e-5,4.5416724686781555e-6,3.8554050016934176,2.645311419264301e-4
similarity_lex_functional_word_under,time,-7.998272461672189e-10,2.467538973028794e-10,-3.2413966097786355,0.0018658458626880365
similarity_lex_functional_word_before,(Intercept),1.8194575265767292e-5,3.580549458813629e-6,5.081503684017212,3.301480913728304e-6
similarity_lex_functional_word_before,time,-8.069532319192927e-10,1.9453506159706043e-10,-4.148112043631143,9.786920398431762e-5
similarity_lex_functional_word_her,(Intercept),1.7329466801006282e-4,2.7455195301532105e-5,6.311908041695566,2.6555197482011608e-8
similarity_lex_functional_word_her,time,-8.352219326468314e-9,1.4916699714888303e-9,-5.5992407745072414,4.5045087804641007e-7
similarity_lex_functional_word_her,ONSET,8.407660888801712e-6,3.497732138177526e-6,2.4037463581137684,0.019044494690901012
similarity_lex_functional_word_she,(Intercept),1.063073870371734e-4,1.8390212076812853e-5,5.780650413010201,2.209774957460327e-7
similarity_lex_functional_word_she,time,-4.98669652269318e-9,9.991597882664544e-10,-4.990889926970655,4.645285178243375e-6
similarity_lex_functional_word_would,ONSET,3.788639444431799e-6,9.014392949450373e-7,4.202878070300675,8.092630434284267e-5
similarity_lex_functional_word_would,POST,-1.598299639984337e-8,4.128833316231264e-9,-3.871068453408142,2.510648188180975e-4
similarity_lex_functional_word_him,(Intercept),2.1587504116294073e-5,3.395699478238672e-6,6.357307015723128,2.2114495157748668e-8
similarity_lex_functional_word_him,time,-1.0715841719966538e-9,1.8449196548262235e-10,-5.8082972296026,1.981373821762963e-7
similarity_lex_functional_word_no,(Intercept),9.421905831368561e-5,2.295828197519981e-5,4.1039246061819314,1.139891426420487e-4
similarity_lex_functional_word_no,time,-4.757919921861793e-9,1.2473478860107678e-9,-3.8144289778519096,3.03113383671667e-4
