PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,year,month
16.054163436128814,-0.40802637738414294,-2.9632046012749846,-5.01271541796548,3.0359172115857396,-4.632592337173378,-1.331188681867852,2.397189775408634,-2.558779716973253,-3.5492040674449687,0.4499872644733951,-2.737872308752222,2.184195570038727,0.6739416828367897,-5.593605458351875,-2.9302980087299084,-0.08830674258611865,4.242531828014868,2.652661709857625,-2.345292092859208,4.187992343861484,-2.6067999790171905,-4.4800501696527615,-0.6121916618611984,-0.7222564586557161,-2.448099636475481,0.34284817016512625,-1.5188993701907536,2.326133392408652,-2.352998250694006,2.2392162987838913,-0.6708737598880053,2018,1
12.69548882329581,-0.7766655239870968,-2.9412501330874603,-3.6741132069269185,-0.9700900464152403,-4.469053201378464,-5.246624227274359,3.1302340569173572,-0.35398041813319453,-1.6716219696369878,0.5772596390090436,0.48855100934504714,1.5873699309573464,3.6042141871070665,-4.509598329166953,-2.6490723900479654,-3.4939551013456818,-0.8075390841906119,-0.6267804653953033,0.4809717959282841,-1.8452067390254423,-1.7773577529252658,-0.19924495515941082,-2.594378292651834,1.5102770271894987,0.6290625874360678,-2.3320737500932687,2.282192771471764,-4.490800649198526,1.4923481208530343,-3.4169794096941177,-1.286699287577707,2018,2
13.03327020893496,-2.4059399997519177,-5.792366010689603,-4.315923064507018,4.9356422989409765,-4.06734695236059,-0.17188367272826005,7.6510320196075465,-2.8134636802031374,-0.6142995953924009,0.34202074444605596,-2.0191930152945154,3.903805213231137,-3.1678763001056796,-0.19693535372013005,4.314769358374493,-3.3419792182950525,-1.3358148852649068,-3.9154726425700717,0.06912292201838452,-5.825129984569011,0.08368028721315107,-0.8628029441245253,1.4926626024537801,-1.683746758227448,1.5038268617394908,3.1876118399842404,-0.5474552216057019,1.5540820986486676,-0.6848640150150901,0.5146249980618239,1.9408173834848246,2018,3
10.959686118499706,-3.3588644239881167,-6.99116455720091,-1.9590967552267171,2.2521193368774854,2.644914347426728,1.4393684096279475,0.86290209299615,1.15110462474777,-4.782718152855421,4.822029750782982,-2.631007064496857,-1.864693419749098,0.6405213959982766,0.7975806192991709,8.341074351062302,0.566647814433169,-1.0753746771921862,-3.232469342759293,2.8945568578295746,5.701865151268788,2.9911524578618525,1.6236060351689845,-1.9675627700655267,1.4401284127906027,-0.34378828005860923,-1.5187674228072015,-0.5425283945750344,0.7611526941490494,2.5638968221742,0.06627130623873813,-3.5089894622068734,2018,4
13.131934441051857,-2.5856362763466545,-5.394761255139239,-1.8705661222132919,1.5145144407305924,-0.2841869211767722,2.506265752199653,-0.8273288755723804,0.42043781866120367,-2.442988414679792,2.2709794732913626,-1.280722964825254,-2.1347952653441675,-2.7536930122323646,1.0765090547668845,-3.5410267081395457,1.9282147122123856,1.2592516323796803,-2.0649592032123048,-4.005241733482673,0.4242384169872034,1.5319119923844509,3.363000989694411,0.21353931870115714,-2.933583591647587,3.648497080678459,0.1966458831356942,-4.971440078750065,-1.6961899314708448,0.7737582446915943,-0.2567942882206489,3.368432928890936,2018,5
11.87566725719293,-0.7537670965139781,-7.210646056531284,-5.584029124652688,2.3355019429126846,-0.5357468593975262,4.458106283656615,-1.9446395286651725,5.979398239226464,-1.799630867025721,1.15893861095243,4.848782541272743,-1.6192964792206574,1.4151514669710237,5.4967133052455415,-1.0898436544864396,2.322899064228701,-1.4407178853383165,2.1036275008850494,-5.82059899782987,-0.4246157781585159,-1.8225550620747448,-0.5006863927532956,0.1391925349396557,0.2561927906146686,-3.1691952033432584,-1.3772051066326738,5.486323611842258,2.4115808043691445,2.248002551564476,-0.8572281167994193,1.6491333568728326,2018,6
11.952760040391063,-1.9437865032576518,-5.17061327957567,-2.6440727689954824,2.262490903931144,1.4417221224559102,3.0602425772646784,-3.3155687174143402,6.670959648555001,0.23797231646724445,0.16115454995086126,4.636629251429184,-4.147141810528043,1.293038833605927,-0.5403774267342923,-0.8421308536593115,0.5095859250783591,0.18375245652200659,0.5976079403758665,3.1515483553563546,0.4865135497243869,3.361995415110501,-2.4381540243323654,-2.211754094697199,0.5418123423295188,1.53962743276284,2.302811342702987,-0.6209083844018921,-2.252959870432123,-4.173357757478664,1.5378043706745437,-0.7080155726926716,2018,7
12.502611985009269,-1.418480324048226,-1.6899713727250878,-3.468693001057975,0.6847083884677595,3.8616038662151952,4.483879057972109,-1.497834271320703,2.2413131925900696,5.891353535399699,-2.937457436249201,2.389877260582297,7.132835322012745,1.7858096586253969,-1.2766002400799,-1.8818100554967245,-2.9033543889890443,1.1685853643730866,1.5206871857404405,-0.744811158789851,1.2965832005964648,-0.6546645564023844,1.79666016039807,4.708426340650259,3.4659158935895857,-1.3518090731700148,0.19390540058799358,-2.123963757600681,-4.1824747795031705,-0.6487590547147779,1.1295757974121983,-1.96145273646474,2018,8
12.778693284706444,-0.9422832235913282,-0.10918154378559879,0.13163772667857457,3.7695527175039163,-0.8730238628715256,2.3182518178483758,-3.478644393192408,3.7296157530628444,9.813671713265101,-4.210526461469978,-9.623493754820853,-2.907449228979207,-2.841781411124093,1.6918316075192417,-1.4507797937633728,-0.421540092920552,0.06005185054756993,-0.39392606550453574,3.4768554974715116,0.06874529190091991,-3.306469388048201,1.6331894739915307,-5.24941757574064,0.1793950976591108,0.33271923007350807,0.00920629595034671,0.573389259122661,-0.5411403364102829,0.7644648214406528,-0.6352256591255248,1.0477912326276881,2018,9
12.56467062519939,0.2434225041076541,-0.05777884189795245,0.9293017464790612,-2.481860721589563,-1.3162213028057057,-1.5167141249110911,-4.071223000773242,-0.03926397733064686,1.390892418392485,2.1269742086199366,-0.5579889073189233,2.3034593032097934,4.769999603080596,3.0455209769187785,0.7449847661939228,3.7211589962088087,-1.3840286096506709,-2.557240771884794,7.1243606498038385,-0.8074219984622456,-4.649922419599165,-3.5294247040450513,3.6917211211679555,-0.7541110760329228,-2.006644288569234,-2.941074211591067,-4.230161046364126,1.9160834553377801,1.6279117702669708,-0.9716425808349939,0.4193499295110943,2018,10
14.975786979213181,-0.09926066461783259,3.8055670814165894,7.206664468981763,-7.004221399257231,-9.00247797072915,12.528593723146836,7.366575312040626,-4.721413410058279,4.5732774737274635,-0.3509260952628316,3.8781039243432422,-2.8848391773310533,3.071551034485656,-0.9482856609573102,-0.552496548745501,0.05808977915618575,-0.7317681471942167,-1.24011227684139,-0.27185220506351965,0.2963589958040683,1.995249574772572,0.905523009204005,-1.4193418045738868,1.29838929229015,0.1252935446417817,-0.5141977925133091,0.38803178709949887,2.0897504202633357,0.29243977399754817,-0.4017315347112859,-1.1232461191937602,2018,11
11.37126562241503,0.14221144481182893,1.4592595267103399,2.2364656524875413,-0.7624941031844757,-4.000365029228438,-0.4250069768124915,-4.337665725555071,-1.335545868477055,-3.29252888584769,-4.0291783362318805,2.4476829516178698,3.158430449949976,-2.5239370481539525,0.5551422595395343,-0.525114162295718,4.231786271480966,0.4864507737848077,0.9161207133252836,2.5988897973338116,-1.3158286948778763,2.4136090795557568,-1.1147908894987246,1.0941988907656484,-0.48257665767079655,1.4433162014236829,3.20705945771499,0.3240332895768028,-3.503581144334891,0.40625020620615715,-2.850892960927739,2.4551070290815935,2018,12
9.315032559241487,0.0487420798622695,1.1446034035276968,6.409603213045522,-3.5624717359347953,-6.450020192280158,-0.6894567340831933,-7.990753677122031,0.621228890028746,-3.0270142374519993,-0.01444596508611088,-0.12354518008672222,2.3176267795810714,-2.606007351323497,-4.537735064028131,5.368085340196444,2.0037314005199423,-2.2252730244428305,1.018555235650803,-2.4754246578745533,1.870965509953043,-4.816357277427345,4.494409756391212,-0.5507999129742509,0.9401291219999892,-0.42798685946210896,1.687046221322087,0.04875313486871188,0.46938286825218617,-1.3447101921654459,1.6028975935719298,0.8671911689014584,2019,1
