PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,year,month
16.034949664675615,-0.4663534834742376,-3.0299219504634443,-5.152836021103649,2.0087839013793407,-4.961357942552418,-1.3948414345541176,2.20115434466329,-2.607744040071584,-3.6914516268293474,0.5603695843917081,-2.741136078527351,1.667115015534309,1.1809775998216645,5.586579178004046,-3.276211816073978,-0.04921909910702076,4.036393315401747,2.8411286540732195,-2.043100219750621,4.2645349121651535,2.724171994504823,-4.017091104432583,-0.45060155463097373,2.135486490857148,2.4912630303672065,-1.0580249213429729,1.3215260142732514,0.8236071833553918,3.0741074783640645,1.903052391736259,-0.5921973786710895,2018,1
12.657668181852587,-0.8172870356247813,-2.9651112688016603,-3.3033749007655797,-1.659584811595978,-4.38177738959271,-5.336006879823882,3.1706456632667126,-0.385406039082811,-1.751018599248944,0.672245423117104,0.49176158981399026,1.123635814488274,4.086796249963546,4.142230543772708,-2.7661318811654274,-3.476673396713744,-0.6279704339637109,-0.6899871755721461,0.47442035445463815,-1.912489043395001,1.597981241670226,-0.20897748969903487,-3.019514831915381,-0.9099267174297903,-0.23875226005298106,1.1642375730233352,-3.09261997853843,-3.460475227831449,-3.6071806968526405,-2.984944053046976,-1.3748501981931087,2018,2
12.955975919936842,-2.4532000152647324,-5.913813576186675,-4.859858906802846,4.062049449428682,-4.2424078872159,-0.25176173587630285,7.410994081289374,-2.897989377759789,-1.4046446092006326,0.16590236694663393,-2.1476571152094373,4.283725479499884,-2.9478528141416382,0.6743447270199145,4.249848611937349,-3.365023721712825,-1.0589246966095696,-4.01405392297215,-0.06099934184375751,-5.825776931985937,0.18273422424006783,-0.6344242959191971,1.816711293657937,1.3421591496617624,-2.3790703967847997,-1.0237734485746202,2.133529707809003,1.3337195459541078,1.2894604284713624,0.7537811793783457,1.9013137234011577,2018,3
10.872288739892365,-3.401000844371887,-7.0998304340642004,-2.312178193502203,1.9314152469613057,2.368270395604535,1.4971822607323577,0.48645928850584397,1.106127579456525,-4.629402856118264,5.160892452113018,-2.5196156979452566,-2.234022516095589,0.003855501149858416,-0.31836077187424516,8.309071614567682,0.5208046292447656,-0.9745974714737036,-3.2419043055992702,2.9445211322437697,5.56298674721549,-3.288247185904432,1.4457207968888788,-2.0922996670022735,-0.9044514346711765,1.4632561728953173,1.0813454475833262,-0.22088122220653675,1.6671727928612525,-2.01592478975443,-0.15703511483465885,-3.461947778819643,2018,4
13.071765962037546,-2.6467663173356812,-5.45521258053773,-2.000144147081439,1.1377459128297158,-0.5424747241221752,2.5126337174641495,-0.9051943606563622,0.4151672410984399,-2.1557038507873627,2.3030557035926376,-1.214258169920019,-2.1083589653243844,-3.0902261020495825,-0.9078004829285812,-3.6621071883416714,1.967292899036817,1.146924301228702,-1.9796674178572715,-3.9139456494003775,0.648532543266647,-1.1020536774807068,4.285247056903804,1.3880419172946812,1.4510512365525938,-1.7501989974830212,3.3360898773610868,4.774888859339387,-1.1837134851432636,-1.2505240545770335,-0.36508039673363485,3.362378905277203,2018,5
11.828927594223716,-0.8149910014789095,-7.315603982640114,-5.68749917313158,1.293426444775321,-1.0817047031984992,4.485037219371901,-2.0694803004995252,5.97715161271518,-1.7153720625813718,1.3694121236593733,4.905157357645056,-1.515407282262522,0.7869920501377536,-5.55806761922095,-0.8476970880835276,2.327288385853119,-1.640182526656464,2.0771892665305822,-5.895232667024733,-0.27136286704157814,1.7044348812601786,-0.9130812256383416,-0.10807101095123996,0.08496090303548362,1.3943534108242817,-2.483383389341074,-5.751883551677102,3.1582764541572868,-0.9177440043140942,-1.024204740401633,1.643317558181465,2018,6
11.917309579987828,-1.9925504402722307,-5.240895964597164,-2.898386990561762,1.7751996813214468,1.0520233790073639,3.1153099653456935,-3.318201251704869,6.700327790115708,0.5100444344159352,0.21928744958734248,4.723753502618149,-3.9393168522845357,0.9274827982812347,0.14595241656601926,-0.9353224162048205,0.5114293460709304,0.5990065248529813,0.5058775881345259,3.297273652649393,0.018707355005271643,-3.6675226045580414,-2.313115718302679,-2.3806248109371126,0.9189575037551427,-1.7732884162142535,-0.3911853599091346,1.7657566111287484,-3.6540178480059575,2.5486198013184085,2.044645361249033,-0.7329666130119538,2018,7
12.454173633085707,-1.4680540981581414,-1.7780191347512657,-3.678087669325538,0.23574244680693007,3.604954280211153,4.576319416979885,-1.6061519952767778,2.263764582053196,5.166558197685779,-3.193897338741074,2.1643204995958034,7.447155282171427,2.6062816341509927,1.079960273683931,-1.7768407076074928,-2.9055138343663227,0.9447356010221389,1.5965697825633136,-0.8630929048957672,1.485583889446057,0.47797438892372646,0.4067407392050843,3.5175829198264292,-5.133057861935883,1.3038207318956767,-0.7187866517735171,1.7385834019147668,-3.947986493007573,-1.0709586975924135,1.1644212595173424,-1.9257795866718788,2018,8
12.725599980414641,-0.9964881289839785,-0.17392943376282893,-0.5945328219328269,3.8258728410927585,-0.8397718059686019,2.3069768678255227,-2.8259250152132243,3.8380650227575868,9.860478585604282,-4.696138054721289,-9.684055581454075,-2.216174095233765,-2.7904011267290056,-1.9708468419854188,-1.3379138749300663,-0.4291766580800471,0.1366133670455791,-0.4007557471329092,3.421489574915962,0.06820676653499669,3.0702473729557873,1.9961819971822579,-5.247888763297261,0.4886642058064857,-0.7059163432720094,-0.08522028544399575,-0.5080790889522961,-0.13368379067897798,-0.8871650920205323,-0.6687814383551863,1.0442413325727087,2018,9
12.550713186483321,0.1783257988812065,-0.0021178141596238983,1.281204289734971,-2.2826261622148643,-1.1301894566915298,-1.5370553747604185,-3.723659622891139,0.019869482204122792,1.8111710207962923,2.3718826642860162,-0.545436316247704,1.6685316506728716,4.697671307091353,-3.030182368616429,1.1202593620085042,3.70292747728647,-1.9003594574801037,-2.4668143247789565,7.100800167127122,-0.5484115577639914,5.393211364356187,-2.9498757129573834,4.005886500741998,0.4367448269280229,4.478279296271269,2.195260347203234,2.233793415927714,1.8364870810224008,-0.6751903967253066,-1.5486856837510932,0.4529608908865138,2018,10
