PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,year,month
12.079157855721233,8.766654011169987,-9.319136590263682,-13.52802308277289,11.072770470690067,1.5176101975810021,4.042500614542291,2.96032891714272,2.3792060616277473,2.7288687706475727,-1.658314178677738,-0.6414600967147216,-2.2645588311418074,-1.3003843484617525,-0.9262443841451401,-0.17986604594257866,1.7300196448033844,1.4378387787242406,-2.3002164585000773,-3.874070048866528,0.42264315673099956,2.2823847460383453,0.7381862309835956,-0.797519002704694,1.80354438448532,-0.9734382872987574,-0.7326078106345908,1.8110400590011597,-0.4365164508526547,-0.5110283164254935,-0.6561031946507154,0.9385936877524274,1.2049789807681384,0.8952980530644485,-0.34983298005144114,0.3228208324516194,0.9315669838548627,2018,1
12.495330426982184,5.864213827133616,-7.689289565429878,-0.09596316823277179,-0.02682901214818507,-4.549439483666467,3.5354080190686354,-5.812556120030246,-6.116194481274749,-4.92273591951191,1.2462666483635776,1.7618267901035827,-2.29621478300685,5.816749344471418,-1.7156291900014613,-1.583474007590285,-0.4283724563317671,-4.6292812414417,1.943707219678089,-1.1369345555502186,-5.470860789994447,-1.2286426793908352,-0.4163306277301814,-2.6197802559392867,-0.5286476744640193,1.9649076601580326,-0.07804280196962972,0.9964929415669135,0.7349785563543981,2.0145115732399255,-2.6093965407627278,1.997454629938554,0.8534091700791451,0.3279086024177411,-2.4474362745934735,0.8953625451026526,1.1824252410856553,2018,2
13.059917407490298,5.256596628880385,-0.6876969491976537,2.0318791039764696,-5.194237002225673,14.127661567759041,5.232334260660689,6.509585233679319,-2.489698484377927,2.533506060596058,5.223850289141369,-0.8698118133622754,-0.4285489584171038,2.7296319536039637,-1.2101521269747664,0.41364539135503153,-1.6516461512693998,0.6701749466782967,-0.615354520931595,-1.7915930360473427,-1.4531517874148838,-1.4812210576308453,-0.5579476450667736,-0.5103373832587311,-0.05670607856355543,0.2214164130774122,-1.0187692951167948,-1.3305208729034936,0.15565977039211779,2.0624758355238235,0.35446596279461584,-0.7120071473502544,-2.696834321862909,-1.4209565671982733,0.6860370358471907,1.0588636645422151,-0.1636897331966443,2018,3
10.8237433486219,5.567737020976286,-1.4665234870720742,2.272760351367711,5.8167220568435996,-1.1744054971439755,-3.540791533801362,-0.4343876547441505,2.876471061992378,2.453629431525309,-1.7517635565997423,1.3787399802862952,-0.6871429526916211,1.7984048649303472,-0.7753846959949093,2.0747055500133595,0.11748916511888574,-1.3894200575618618,1.3774726237440502,3.522884802152069,-2.243883758430961,-4.585617073838577,0.6952549890715055,3.2938556881764978,-0.39400845984291544,2.1735333851122123,-1.3098718520908705,-2.340544691141091,2.880414324678507,2.3397691746809417,0.2688141854829336,-1.2060638099144678,0.8807047963748977,2.8571457981847823,3.495882038683511,-0.06079194279098913,-0.9305832077379687,2018,4
12.935538445473265,5.231282677780357,3.892666148987489,0.5397673305610696,-2.893130786351636,0.09613368119655058,-4.116955819953936,-0.65943383962352,4.2385374391625446,0.03252236614107454,-0.47203904344626607,-1.7086081176628194,-1.4390666396645966,-0.10735522238100116,-4.146005853005061,0.34162214428818793,-2.1684464468910782,2.2210372148919793,2.6720708669135638,-0.8712845277288755,-2.3000723264199485,-0.26060918375400915,3.2138349042500165,-1.310865717159185,3.469857671728558,-0.20878892843847832,2.5990467609906216,-0.6356991080642836,-2.525123516617996,0.680693245529182,0.20739971768045398,-1.9675538235431087,3.272830428325791,-1.9646524962697332,-1.5364575574192298,2.074341965983108,-0.05230032171258369,2018,5
12.923326857288584,7.296050675748485,0.8433658906702193,-1.5252604321946994,-1.0573811904528432,-4.561113823418899,7.390276335795541,2.271460938846807,2.7613586925919513,-4.945974530465727,2.7982421674156166,-3.513217423429788,-1.8047343357294046,-0.10007616331431991,-5.097464020927816,-1.035757546575608,0.21942063325373778,-3.1872865744952996,1.3801950120823807,5.787092439717789,1.3730150197756306,2.0909333008410664,-1.6934072862532126,1.980132889222648,-0.7993878264486799,-0.400847512638165,-1.2534375410487995,-2.0428210871317343,2.4330420916046607,-0.5085060557007604,1.0272844328649315,-2.4349038012936766,-1.1962835893934631,-0.9512821742463368,2.1732429610799207,-2.0897073846501,-0.5980260842634136,2018,6
11.80776388504557,6.112529570488828,-2.8349347982636206,7.324320549073249,-1.3768529474821294,-1.8982201839838202,-0.3554095052621617,2.9171295126240437,-1.0670310313486584,-2.3619447708142394,-3.317345459480997,2.6524919389040718,-3.3979644216889873,-5.092136580081129,0.6498621983430124,-0.18463852979149392,3.6681030420224983,0.6506303735396196,2.387072567109389,-2.245585345381551,-2.5495415306702456,1.3989361530720936,-1.6454539680826035,4.6563851988394624,0.8931188029640437,0.9373360095930124,-0.0956703061570488,-0.06480317014295603,0.5902899343428611,-0.6222182907478456,-1.2541237413093975,1.8553166989235483,-0.27582285149146823,-1.0346829910190887,-1.169580513674919,-0.2745361713231974,2.0356882302796633,2018,7
12.648781316695565,6.816785777513396,0.07623604850271673,2.7161042014496726,0.4567609441439141,-1.1378385990330584,-0.34066080958682904,2.63559622265146,0.5672016316619652,-4.843311714971137,1.7834901941392072,4.26319972137901,-0.7272245086270335,-2.765191932154664,6.28100073810462,-0.32336112094695835,0.17485858580327632,-2.176817049548557,-2.027575693610156,1.344845053744133,2.4211172986247416,2.3554874911285006,-0.5055243860991331,-2.2215644340565084,0.8454561512979369,-4.302105440374506,2.160413196727832,-3.151342296743195,-0.0441483391840658,0.84974836028451,0.5884115702368435,2.245693616182171,-1.2127637279994372,0.5127085885661622,-1.3045834956964963,1.4384183072687462,-1.1302365952376134,2018,8
12.52507013122146,9.481014153039684,5.027051032239412,-1.5222195659304139,2.7420656231229765,-0.6914226916325462,-5.247025263949929,1.6675559063537646,1.0671330115671966,3.2843467739392604,1.2254943916365661,-4.451458584358872,0.49435401827603187,-2.273099634152904,-0.054500060767578525,-2.451233641646165,2.4646738022241936,-2.535617087687975,-0.8407952471903946,1.2060619181401087,0.7824659658934221,-3.521106961808041,-5.838680746406005,-1.3829313504847598,-2.8855364713575558,0.8391348617628991,0.9876060287261483,-2.919384407327226,-1.9139887913628202,0.6390145275392227,0.30448964346365726,1.8534371837238304,0.0528705528047233,0.7924695480681526,-0.9985006698362987,-0.4238914848236421,0.792149713246793,2018,9
11.593992900383576,4.6695108210692045,-0.1069717699671742,1.39490794121945,-2.5022913088966647,0.737891502159803,-1.1957615283679883,-0.8272866219419525,-3.0171500825666735,0.419688598293453,2.3480793886205293,0.5786214994648446,2.277255845922404,-0.7931682019960474,0.13193853218926074,-4.776609126107045,5.606879950064411,0.9632057780759182,0.7683840804772115,-2.9836568589091073,-2.7112837649561685,1.249548637902925,0.8022149410933759,-0.6283656265234429,-2.34304618109596,-1.76061288400058,-1.0571186959879106,0.7573816584609121,-2.4361419459072624,-2.9727978241247506,2.840666907924556,-0.1489530926978437,0.3793147483890296,-0.4606994840532776,1.955264457273383,0.7166621404730369,-0.2583557206067737,2018,10
