PC,term,estimate,std.error,statistic,p.value
PC1,(Intercept),171.53383971534043,6.346674017708123,27.027359406948683,1.1366859207391058e-41
PC1,time,-0.009020386008323167,3.448215518800287e-4,-26.159577204911965,1.1591470143853993e-40
PC1,POST,-0.017200249028695887,0.0012662584910811173,-13.583521176636301,2.2989235165784217e-22
PC2,(Intercept),140.7449575242799,7.160407781811839,19.65599750921817,3.713031989854627e-32
PC2,time,-0.007670839165092511,3.8903257304994006e-4,-19.717729816181244,3.0209047275456977e-32
PC2,POST,0.029438210034750476,0.0014286108169451485,20.606178873613242,1.626291436754917e-33
PC16,ONSET,-1.9949068224399975,0.9470909193517099,-2.106351968621476,0.03834842061366294
PC23,(Intercept),17.536967349775203,8.304279020859575,2.1117989058079547,0.03786410916205873
PC23,time,-9.633720164786166e-4,4.5118031448094023e-4,-2.1352261735686024,0.035841049107962764
PC23,ONSET,2.3170915184392813,0.8233780442705007,2.8141283758570292,0.0061704796883694886
PC30,ONSET,2.113415509287822,0.7467429357165615,2.8301781084274005,0.005896665991883385
