PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,year,month
10.009532747008581,3.3268369560405455,13.842379211393993,-16.126313059582348,5.979635538626263,3.670054214643741,-3.9802778851716467,3.2658456527431996,-5.027111207228129,0.20154115236150733,-5.485869875108063,1.7500137819303345,-0.8370430833363832,3.2761117307095247,1.4369368232268438,0.8917980818365374,-0.3859485769209327,0.9715364554910728,-1.2375786246463765,-0.2959483647888086,-1.1131316454748839,-0.387820327535737,1.0539768581145568,-2.9446855129089133,-0.04122536711512923,-0.7534974302157289,0.608603399329417,0.8856598208567732,1.3776503494771564,-2.0331624781627418,-0.28497388946068575,-1.0756475046439267,0.040330061228160574,-1.1293819200664212,0.9731921653286301,-0.3045806441949968,-0.17321540318776252,-0.046078597849422094,-0.19661942021138384,-1.2095132750180546,-0.29376605904121944,0.17110167927773942,-0.10481382040131462,2018,1
6.037865471550079,-5.6709785637570365,4.567937820909303,-5.484493134573554,-4.12718018815536,3.4685088715054677,9.681552378122142,2.808474065734581,2.0939350522055973,8.339343082425934,7.07570329137639,-0.7165211232823555,2.771331401913628,1.83058905175986,-3.4341203771125994,-4.268004699057031,-1.2111790877945494,1.1896931395977388,0.9854742562958709,-0.05962994588343443,-1.5323330455719444,3.4875945975349874,-1.4781538164687362,-0.5478581320110781,0.5273727009251153,0.2033641446975243,0.4695260844941128,-1.1770806414154633,0.3964908175676557,-0.6575656916744902,-0.044757689772987844,-0.5112972181381399,3.312582270251733,2.7671636151581676,2.890368219804852,-1.5902164809730313,0.2697123708656411,-0.9267909383241707,-0.9031187323285617,2.3534708660477346,-0.3838011133388931,0.8460849707814213,0.27111202361059605,2018,2
10.76951599211518,2.2340906156007567,7.01232261725241,12.50564858346955,6.980621058236134,15.398071705330524,-1.9788267103221375,-3.1539596903908858,3.8078461877461143,3.018352742424437,-2.690797617507849,1.8705382159312254,3.903551032532063,0.7879072679459839,-1.678707188382761,-1.0216594171102025,1.735046166179313,-0.6393209070115992,-1.7120120120905837,-0.7964329459903419,0.9764401756028716,-0.660014104547263,0.060926894758431535,0.5554790716233506,-0.9394340082850766,0.7959603468844637,-0.8724108355376443,0.39601671330745924,1.52346132182364,0.03969134562094459,-1.1071595564872119,-0.35000947683081146,0.30351649455674834,0.7948911710891041,-0.504987072089801,0.9377167918364052,-0.6821267701691692,-1.2969193372761678,-0.5554155065609976,0.4859268402324945,0.9218968480280655,-0.8170033653135876,0.4510291020813786,2018,3
11.17293859800223,-0.00615605653969538,4.319800279093387,-1.6691669167765066,-4.782142678715028,-0.9678526926695322,0.6463107764961722,-2.946733360392095,4.661863638317079,-1.0886119267076761,0.8752903661966703,3.3657198600623914,1.8312043278272343,0.040411789886646676,6.247252798141431,0.64952102004651,-0.08780620321848476,0.9229950473173539,-3.0431154811761374,-0.3355916631513592,-1.0620540801423428,1.8251246894770015,-0.45960192317308124,4.770919007824836,-5.4685845595914335,5.761818538672469,0.6344459350415169,-2.26816869147134,1.3292879582500743,2.0172537985347954,0.9089967031071517,-2.1103690999917406,0.5884189109666655,0.21582850631453118,1.5605190388331032,4.118919142511325,-0.17983878920600005,2.1410840102501085,1.1699932450462684,0.3637885371090723,-0.8403000178462586,1.4809860967415829,0.4335563071666941,2018,4
12.424540634377694,7.728591898340217,-2.44278141792164,-1.7644403761575083,-2.7040104326193015,2.0713610698398313,2.534288817033856,0.8983558247037206,4.545589672335448,-3.5272167702915556,-1.0483764167560028,2.3602491046322704,3.2939858124173678,-2.339548098917782,0.8896977950596058,-2.4528639754049633,0.2710683127503109,-1.5838275735331913,2.762179343574132,4.736998692717333,-4.160721222892853,-1.1992024529570537,1.931789085227357,-0.9037821340343495,3.2175917639410585,-1.6373807342449085,-3.0244380487822338,-2.6742694057111764,3.486430156745943,-1.4148167747621532,-0.09230615552038629,2.94410301366679,0.8593820047241757,0.499114468236546,1.4285928060754476,0.11352072177103163,-0.5184834373177705,-0.3755730245107569,1.4963899382761834,-3.5844752640441206,-2.487327956354759,0.6872425298273496,-1.8227982745616795,2018,5
8.46164332666552,1.8899654587062535,0.6867362342147216,-1.5757638648382308,-5.458691064044595,3.017300920624627,0.5777469989721241,1.719665017661925,1.8262894528473952,0.4871389665707982,2.940230037747228,-0.1546311243463615,-4.131501271180273,1.8314887000164608,-1.175337629810946,-0.8927626727837239,8.33027601665466,6.665623379448423,6.155206877248696,-0.3634560515654856,3.1767850478585533,-1.6572708076061198,0.7610423005627793,-0.2420785178174577,-2.8674911071290445,1.019398388711143,2.148092887669205,0.8909785411384398,-3.259261498518535,0.14816047067227034,-0.22350583411073977,-0.5790301601966248,1.2723507139837573,-2.0302614492857125,-2.496350086322634,-1.35377153358534,0.7010213785014416,0.24559403501194293,2.9049032080767114,-1.1518597102515302,-1.1077870584164655,-0.6764785860798805,0.5016505089093071,2018,6
9.385090552201252,-1.3319419181190575,4.255444607332189,2.739045201660421,-6.414889741397165,-0.616914922732664,-2.4670741726519543,-1.1721944942424007,-4.145113907757978,-5.8651574690845045,4.905727726490711,1.521274101246001,2.061339264415792,1.6053390956618667,0.8204071901432574,2.1973627788747434,1.2552522686634793,3.0380485244319506,-3.96913172883967,3.848574027283852,0.7487955522182808,1.5674888075734903,0.6453612567231317,-1.1061898978708848,-0.2673914083635193,1.3428927275211089,-0.27185815942100044,5.551110477919181,1.2154871157426932,0.39974696230865464,3.302819312810444,3.445697372232782,0.2411333379362373,2.127773771001128,-0.00790439985858413,-1.6719522267444784,3.4688995060903887,-0.6793841278063861,-2.831631641762634,0.025872588751350702,2.412922150840818,0.1629273938105606,-0.2859366158877321,2018,7
9.331576349578423,1.5488763752767896,1.2888479271477533,1.7727727603081043,-3.8960430081121156,1.5183686636179712,-1.5072158861895766,-2.0964516508598914,-2.6175521921185245,-0.5344948476243107,3.301481155696429,-2.32066786777036,-3.225349524348066,-3.2261093346702507,5.381393091074715,-2.340635099666813,1.7535364923649779,-1.424297880160722,1.0981908838190895,-1.3451679681252195,-0.08997049948454731,-0.7232845191857299,-5.184363403583284,-0.9048437065248437,7.209456665203895,0.010268067827388708,4.906239859419819,-0.4709557885610121,1.7517662146001571,-0.06092343124242307,1.1476017883962846,-2.898211416554071,-2.8829249072078724,0.414603479819326,0.08519528124670277,-1.8142194197384014,-4.443620933413143,-0.8428665609619276,-0.875145374455213,0.6031259834365273,0.9034158652453979,2.3264284297538627,-0.04503479845381412,2018,8
14.820249140611653,7.408347742026232,-0.007761932353399455,-1.3687801847770573,-3.1666766950034226,-2.6722276680412818,2.7974603645406138,-5.97289524281564,1.5472761736541025,1.9150246799312425,-4.21396772755505,7.749921659530114,-3.216959824580787,2.3942598849071923,2.760762220407388,2.6784442971440967,2.289456429803759,-0.8585426003146874,2.069699986616761,-2.6699129707253544,1.610203621600129,-0.48950791436169555,-2.0883912041622152,2.67885702586279,0.3617380712726024,-3.770042018098725,-0.9026289497729406,-1.7128126021127101,-1.8857676533156715,0.5968952396274873,1.3429048653629814,-0.1653259657558227,-2.168764702559122,3.0210505459726065,0.00953711017539963,-1.9221384128140684,1.3028932529201425,-2.7415973179549624,0.41505357548176286,2.24064080877551,0.7332811675500489,-2.739575005460415,-1.584776215640694,2018,9
12.226425010314074,5.574918559107305,-1.3705019595491672,5.147162003468122,-3.8706717644407758,-0.7510878997998226,5.5529606119866415,-1.8259372568220824,-5.48460126447535,2.1103004118825894,-0.8414575388869348,-1.3905817890469296,-5.428895209183177,5.124199859910334,-3.303598206265929,-0.7783091398284786,-3.5196244150532996,-4.2538640733587245,-3.0272997561561175,1.3483805153650799,-4.880348340528659,1.9966052950615352,3.134043144209507,-5.360196386998819,-0.6424482193774741,2.2274851586391287,0.2637568578298754,1.3927613427793273,-3.3401149001556147,1.484433570484072,0.7003691618869997,-3.0592633752913745,-0.9821055024115494,1.1189450476145317,-1.2731225179380399,1.4238846722551832,-1.5762798701585732,1.3886750957715264,1.919943643108662,-0.6971419720277736,0.22164984268614188,-1.0077386026291624,-0.9737045003980151,2018,10
