PC,term,estimate,std.error,statistic,p.value
mean_lex_functional_word_down,(Intercept),1.8355930930818052e-4,6.903247244082465e-5,2.6590284661400396,0.00948411411298752
mean_lex_functional_word_down,time,-8.422307213631757e-9,3.750607674310078e-9,-2.245584701199396,0.02752510592669909
mean_lex_functional_word_onto,(Intercept),2.181725531700529e-4,8.596375932127708e-5,2.5379596575652843,0.013116777341853837
mean_lex_functional_word_onto,time,-9.762027638759826e-9,4.670502504445353e-9,-2.0901450388835876,0.03982131632298813
mean_lex_functional_word_the,(Intercept),0.05485499783178083,0.005088471753659171,10.780250041151167,3.4826585381084456e-17
mean_lex_functional_word_the,time,-5.65194630802638e-7,2.7646208421904475e-7,-2.04438388865949,0.04424692676082711
mean_lex_functional_word_the,POST,-7.448820629169281e-6,1.0152279046819749e-6,-7.337092090177191,1.6827778722884214e-10
mean_lex_functional_word_an,(Intercept),0.013634895089438954,0.0010291152565436858,13.24914289506518,9.098753179366862e-22
mean_lex_functional_word_an,time,-5.066664669681496e-7,5.591292680775703e-8,-9.06170533175984,7.371303398615546e-14
mean_lex_functional_word_each,(Intercept),0.0022904400829253315,4.949569632602555e-4,4.627554015683148,1.4278932884182337e-5
mean_lex_functional_word_each,time,-6.128057795481382e-8,2.689153841981311e-8,-2.2788052136750796,0.0253788978255686
mean_lex_functional_word_each,POST,-3.031404064591955e-7,9.875148080700532e-8,-3.0697302357585614,0.0029362901763594503
mean_lex_functional_word_their,(Intercept),-0.0012102348185899462,5.144772331482162e-4,-2.3523583564314663,0.021144579927530213
mean_lex_functional_word_their,time,1.235919569924909e-7,2.7952095451276064e-8,4.42156321367487,3.09236680233065e-5
mean_lex_functional_word_their,POST,8.238487749909499e-7,1.0264607306506984e-7,8.026110988860648,7.754808572781461e-12
mean_lex_functional_word_and,(Intercept),0.008788530732660607,0.0026143872001738867,3.3616025706047172,0.0011963876253896378
mean_lex_functional_word_and,time,8.296554973554664e-7,1.4204243814381166e-7,5.840898735598139,1.1026534803301899e-7
mean_lex_functional_word_like,POST,3.1924974915149697e-7,5.535040669463115e-8,5.767794099739892,1.4968609172095942e-7
mean_lex_functional_word_or,(Intercept),0.0022085539230252385,6.914459204935904e-4,3.1941094127052727,0.0020154976694535744
mean_lex_functional_word_them,time,4.549424616815203e-8,1.8337874655319118e-8,2.4808897990234593,0.015229983813891715
mean_lex_functional_word_them,POST,-1.3422427999179348e-7,6.734059795298987e-8,-1.9932148521385977,0.049690265117951195
mean_lex_functional_word_another,(Intercept),4.2523916534015243e-4,1.5305329869960102e-4,2.7783730827962936,0.006822905353451642
mean_lex_functional_word_another,time,-1.727617538265738e-8,8.31554855830018e-9,-2.0775749502915395,0.04099713812440391
mean_lex_functional_word_enough,POST,-5.663979521126572e-8,2.010952779859151e-8,-2.816565151531446,0.006128169757304557
mean_lex_functional_word_little,POST,-5.711956395234893e-8,2.312925687725867e-8,-2.469580594632527,0.015683342537065388
mean_lex_functional_word_our,(Intercept),0.006380917624569705,0.0013823136236585413,4.616114256098743,1.4911982047104798e-5
mean_lex_functional_word_these,POST,1.0647956611696122e-6,1.1867058054167641e-7,8.972701206224084,1.0998237651135758e-13
mean_lex_functional_word_which,(Intercept),0.003008395587197066,9.959050420503142e-4,3.0207654948744382,0.0033961352313314963
mean_lex_functional_word_which,POST,-1.1183103740277267e-6,1.986982807511673e-7,-5.6281834437621665,2.6730554404935117e-7
mean_lex_functional_word_any,POST,-1.8511528225479976e-7,5.957332921462858e-8,-3.1073516403267187,0.002623059359798868
mean_lex_functional_word_every,(Intercept),4.619522064229657e-4,1.2753537792208508e-4,3.6221495082343753,5.145256717791171e-4
mean_lex_functional_word_every,time,-1.9953903619054966e-8,6.929132772850375e-9,-2.8797115415709817,0.005120450344020737
mean_lex_functional_word_lots,time,5.9983010553805e-9,2.8818122487307467e-9,2.0814336735581462,0.04063303956525801
mean_lex_functional_word_lots,POST,-2.7626227644762325e-8,1.0582630957262466e-8,-2.6105254691701663,0.010812769922761084
mean_lex_functional_word_they,time,5.772559485135606e-8,2.22459192754424e-8,2.5948846679076194,0.011275885666397718
mean_lex_functional_word_while,time,1.0142419059809013e-7,2.671187691358537e-8,3.796969824554219,2.859856630542021e-4
mean_lex_functional_word_while,POST,4.2512776435376367e-7,9.809172532901695e-8,4.333981922815713,4.271353742481057e-5
mean_lex_functional_word_many,(Intercept),0.002051595974962187,3.5717634616445133e-4,5.743930125814071,1.6534271123012025e-7
mean_lex_functional_word_many,time,-7.3971523785124e-8,1.9405770902306414e-8,-3.8118312412073427,2.71853252879402e-4
mean_lex_functional_word_many,POST,-2.5252896014660196e-7,7.126214138021683e-8,-3.543662248363292,6.661314261267342e-4
mean_lex_functional_word_over,(Intercept),0.0031130920346648383,4.7208134554963525e-4,6.594397478342054,4.407639679932142e-9
mean_lex_functional_word_over,time,-1.1423538028314926e-7,2.5648681771247e-8,-4.453849960086869,2.7428948498345044e-5
mean_lex_functional_word_this,(Intercept),0.01590363750457357,0.0010580342296369577,15.031307172387578,6.995162759968828e-25
mean_lex_functional_word_this,time,-4.6427458765894513e-7,5.7484125384046886e-8,-8.076570436745161,6.183548814181428e-12
mean_lex_functional_word_this,POST,1.116094995514756e-6,2.1109400347239952e-7,5.287194222268304,1.076478830994518e-6
mean_lex_functional_word_me,ONSET,9.334866658830285e-6,4.6231166360349465e-6,2.019171782530758,0.04686133821281603
mean_lex_functional_word_own,(Intercept),2.2205456338942996e-4,8.868259117273944e-5,2.503925070895858,0.014342750304667319
mean_lex_functional_word_those,(Intercept),4.844791667598216e-4,2.1122536872946447e-4,2.2936599409152323,0.024467925261050957
mean_lex_functional_word_anything,ONSET,1.8294786431109394e-5,6.717022808170379e-6,2.7236451257625895,0.007944567099784734
mean_lex_functional_word_anything,POST,8.697251647317157e-8,1.3516232445785047e-8,6.434671556739423,8.803571461825674e-9
mean_lex_functional_word_more,time,1.393683584037907e-7,3.0548629718888e-8,4.562180355920194,1.8282742422330077e-5
mean_lex_functional_word_more,ONSET,-1.2345434559305716e-4,5.574948681442143e-5,-2.214448107908352,0.029679889871865994
mean_lex_functional_word_more,POST,-3.5940429659035726e-7,1.1218110225863554e-7,-3.2037864609472657,0.001956568115671203
