PC,term,estimate,std.error,statistic,p.value
similarity_lex_functional_word_the,POST,-9.558337073598953e-8,2.3380558896671924e-8,-4.088155940087267,1.0378910790891725e-4
similarity_lex_functional_word_when,(Intercept),1.1639235578211117e-5,4.9319844611083455e-6,2.359949766669678,0.020745434337547233
similarity_lex_functional_word_an,(Intercept),1.2089954212220429e-4,1.39175521277446e-5,8.686839539921062,3.9788631042963915e-13
similarity_lex_functional_word_an,time,-4.87399352536276e-9,7.56155414579352e-10,-6.44575629743279,8.392097556574447e-9
similarity_lex_functional_word_each,(Intercept),2.7764577020552142e-5,4.8773142722867e-6,5.6925954471116915,2.0469295480176675e-7
similarity_lex_functional_word_each,time,-1.024069324542541e-9,2.6498967359660236e-10,-3.864563138039472,2.2689983435355835e-4
similarity_lex_functional_word_their,POST,6.916393945943928e-9,1.423341184009273e-9,4.859266368209625,5.864494137695759e-6
similarity_lex_functional_word_where,(Intercept),1.553894522346147e-5,4.220258748966311e-6,3.681988747080377,4.2160784876041504e-4
similarity_lex_functional_word_where,time,-5.516358422984157e-10,2.292911479451309e-10,-2.405831394897205,0.018472472998768603
similarity_lex_functional_word_and,(Intercept),1.8559873272079244e-4,3.721444026743194e-5,4.987277287715069,3.555644761515141e-6
similarity_lex_functional_word_like,POST,2.516647509407914e-9,5.762651734347577e-10,4.367169187767753,3.780813617734258e-5
similarity_lex_functional_word_or,(Intercept),2.5950747232451e-5,7.536553791801777e-6,3.443317456405617,9.220437167826596e-4
similarity_lex_functional_word_another,(Intercept),4.266045658938652e-6,1.4142186870475046e-6,3.016538883279056,0.0034388118601008442
similarity_lex_functional_word_another,time,-1.9305305891537576e-10,7.683600591504081e-11,-2.5125337609146237,0.014023287120545295
similarity_lex_functional_word_enough,POST,-4.241725266975433e-10,1.678841675508718e-10,-2.5265784909051154,0.013515814376797334
similarity_lex_functional_word_our,(Intercept),1.1887299339366705e-4,1.990380802372842e-5,5.9723743944853185,6.342638681445264e-8
similarity_lex_functional_word_our,time,-3.913522824684841e-9,1.081395066441844e-9,-3.618957535622625,5.199925482480891e-4
similarity_lex_functional_word_these,(Intercept),2.1005072970395195e-5,7.1052789445017936e-06,2.956262960886193,0.004104088446773743
similarity_lex_functional_word_these,POST,5.818034155210568e-9,1.417611771121698e-9,4.104109653806696,9.806277058842542e-5
similarity_lex_functional_word_which,(Intercept),5.872767549863491e-5,1.0830002320651165e-5,5.422683556276824,6.214609670628032e-7
similarity_lex_functional_word_which,time,-1.789682725138482e-9,5.884055485836658e-10,-3.041580300264633,0.0031930427410452543
similarity_lex_functional_word_which,POST,-5.6938509464669975e-9,2.160751026236718e-9,-2.635125878608846,0.01011914291260549
similarity_lex_functional_word_every,(Intercept),4.758809268920163e-6,1.2465777816948813e-6,3.817498866737345,2.6664136928734704e-4
similarity_lex_functional_word_every,time,-2.2266144255602435e-10,6.772789716690326e-11,-3.287588303639712,0.0015096064081014408
similarity_lex_functional_word_lots,POST,-2.5082886659467757e-10,1.228078024502991e-10,-2.042450573905426,0.044442867202852676
similarity_lex_functional_word_while,POST,2.566767596660515e-9,8.808253044188986e-10,2.9140484313786517,0.004638841314621455
similarity_lex_functional_word_many,(Intercept),2.00429876180266e-5,3.169574229882986e-6,6.3235583596874925,1.420681897919932e-8
similarity_lex_functional_word_many,time,-8.278411531181109e-10,1.722063401551343e-10,-4.807262917104792,7.173892643558515e-6
similarity_lex_functional_word_over,(Intercept),2.7148124191092477e-5,5.798798389279939e-6,4.681680991234388,1.1620998240139266e-5
similarity_lex_functional_word_over,time,-1.0527431821973347e-9,3.1505488607921066e-10,-3.3414596272366826,0.0012749586593644284
similarity_lex_functional_word_this,(Intercept),1.5208052211071268e-4,1.4486510299512419e-5,10.498078485874638,1.2088163627980914e-16
similarity_lex_functional_word_this,time,-6.135211066308012e-9,7.87067517390432e-10,-7.7950251163326625,2.1840439269726948e-11
similarity_lex_functional_word_this,POST,8.571863230632892e-9,2.8902802667523527e-9,2.9657550270253266,0.003991975174975823
similarity_lex_functional_word_own,(Intercept),1.6693947604021904e-6,7.383052051957003e-7,2.261117419536124,0.02650251274127069
similarity_lex_functional_word_those,(Intercept),4.286090165298772e-6,1.9388445859478437e-6,2.2106414285926017,0.029953215358225697
similarity_lex_functional_word_anything,ONSET,2.2048137305284417e-7,7.483133332994246e-8,2.9463777169479135,0.004223935149231431
similarity_lex_functional_word_anything,POST,4.322745289755363e-10,1.505782732024138e-10,2.870762957909965,0.005253316074622462
similarity_lex_functional_word_more,time,6.877158569676708e-10,3.280621443195773e-10,2.0962975121498375,0.03925651269922608
similarity_lex_functional_word_more,ONSET,-1.6493082313812463e-6,5.986944867038326e-7,-2.754841188636401,0.007286135038533458
similarity_lex_functional_word_are,(Intercept),1.3470661182098887e-4,1.229928869503051e-5,10.95239043176673,1.6353935053204687e-17
similarity_lex_functional_word_are,time,-5.338394114424821e-9,6.682334405403133e-10,-7.988816168954904,9.166863034150096e-12
similarity_lex_functional_word_are,POST,-5.966463634523891e-9,2.4538961195874375e-9,-2.431424699235844,0.01730350479712566
